id,IATA,en-GB,latitude,longitude,vibes
128669068,TMT,Trombetas (TMT),-1.4896,-56.3968,null
128667639,TMU,Tambor (TMU),9.733333,-85.016667,null
128667051,TMW,Tamworth (TMW),-31.081944,150.845556,null
129053277,TMX,Timimoun (TMX),29.233333,0.283333,null
129056159,TMY,Tiom (TMY),-3.95,138.416667,null
129052328,TMZ,Thames (TMZ),-37.116667,175.566667,null
128667171,TNA,Jinan Yaoqiang (TNA),36.857222,117.216111,null
129055996,TNB,Tanah Grogot (TNB),-1.916667,116.2,null
128669069,TNC,Tin City (TNC),65.563889,-167.918889,null
129054737,TND,Trinidad (TND),21.8,-80,null
129053471,TNE,Tanegashima (TNE),30.541111,130.954167,null
129057035,TNF,Toussus-Le-Noble (TNF),48.750833,2.113056,null
128668513,TNG,Tangier Ibn Battouta (TNG),35.716667,-5.916667,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129052427,TNH,Sanyuanpu (TNH),42.050808578097225,125.74380218035591,null
129052513,TNI,Satna (TNI),24.55,80.833333,null
95673378,TNJ,Tanjung Pinang (TNJ),0.92014,104.527996,null
128667727,TNK,Tununak (TNK),60.570833,-165.266667,null
129057211,TNL,Ternopol (TNL),49.566667,25.6,null
129053069,TNM,Teniente R. Marsh (TNM),-62.190556,-58.986389,null
128669071,TNN,Tainan (TNN),22.951944,120.2,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}"
128667449,TNO,Tamarindo (TNO),10.31495,-85.81541,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129053900,TNP,Twentynine Palms (TNP),34.118889,-115.935,null
129055300,TNQ,Teraina (TNQ),4.7,-160.333333,null
104120228,TNR,Antananarivo (TNR),-18.8,47.483333,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""1""}"
129057606,TNU,Newton (TNU),41.67416,-93.02159,null
129056158,TNV,Tabuaeran (TNV),3.833333,-159.35,null
129055297,TNX,Stung Treng (TNX),13.533333,106.033333,null
129055995,TNZ,Tosontsengel (TNZ),48.739722,98.275278,null
129054736,TOA,Torrance (TOA),33.80335,-118.34035,null
128667696,TOB,Tobruk (TOB),31.854167,23.917222,null
129057605,TOC,Toccoa (TOC),34.59371,-83.29627,null
128669072,TOD,Tioman (TOD),2.818056,104.16,null
128667638,TOE,Tozeur (TOE),33.916667,8.133333,null
128667050,TOF,Tomsk (TOF),56.383333,85.211666,null
128667170,TOG,Togiak Village (TOG),59.056667,-160.382222,null
128669073,TOH,Torres (TOH),-13.328,166.638,null
129053470,TOI,Troy (TOI),31.86043,-86.01218,null
129057034,TOK,Torokina (TOK),-6.233333,155.333333,null
95673560,TOL,Toledo Express (TOL),41.590833,-83.800833,null
129057210,TOM,Tombouctou (TOM),16.732222,-3.005278,null
129053899,TON,Tonu (TON),-6.35,155.591667,null
129055299,TOO,San Vito (TOO),8.833333,-82.966667,null
129057415,TOP,Topeka Philip Billard (TOP),39.069722,-95.6225,null
129053275,TOQ,Tocopilla (TOQ),-22.136111,-70.061389,null
129056157,TOR,Torrington (TOR),42.066667,-104.183333,null
128668512,TOS,Tromso (TOS),69.681389,18.921667,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""1""}"
129052512,TOT,Totness (TOT),5.883333,-56.316667,null
129055607,TOU,Touho (TOU),-20.79,165.259,null
129052326,TOV,Tortola West End SPB (TOV),18.45,-64.583333,null
129055994,TOW,Toledo (TOW),-24.698611,-53.696111,null
129054735,TOX,Tobolsk (TOX),58.133333,68.233333,null
128669074,TOY,Toyama (TOY),36.644167,137.188889,null
129057604,TOZ,Touba (TOZ),8.283333,-7.683333,null
95673870,TPA,Tampa International (TPA),27.973056,-82.535278,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129053469,TPC,Tarapoa (TPC),-1.416667,-76.783333,null
128667054,TPE,Taipei Taiwan Taoyuan (TPE),25.077778,121.232778,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129057033,TPF,Tampa Peter O'Knight (TPF),27.91556,-82.44917,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129052511,TPG,Taiping (TPG),4.85,100.733333,null
129053898,TPH,Tonopah Arpt (TPH),38.060256,-117.087049,null
129055298,TPI,Tapini (TPI),-8.366667,146.983333,null
129053274,TPJ,Taplejung (TPJ),27.352057,87.697391,null
129056156,TPK,Tapaktuan (TPK),3.266667,97.183333,null
129052325,TPL,Temple (TPL),31.150278,-97.409167,null
129055993,TPN,Tiputini (TPN),-0.766667,-75.533333,null
129054734,TPO,Tanalian Point (TPO),60.166667,-154.333333,null
104120418,TPP,Tarapoto (TPP),-6.511111,-76.398611,null
128669070,TPQ,Tepic (TPQ),21.419444,-104.8425,null
129057603,TPR,Tom Price (TPR),-22.75,117.666667,null
95673648,TPS,Trapani Birgi (TPS),37.911667,12.486389,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129057209,TPT,Tapeta (TPT),6.483333,-8.866667,null
129053468,TPU,Tikapur (TPU),28.55,81.191667,null
129057032,TPX,Tupai (TPX),-16.283333,-151.833333,null
128667726,TQL,Tarko-Sale (TQL),64.92134,77.797356,null
129052510,TQN,Taluqan (TQN),36.766667,69.533333,null
216756194,TQO,Tulum Felipe Carrillo (TQO),20.166667,-87.666667,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""1""}"
128669075,TQR,San Domino Island (TQR),42.117549842233586,15.491081102554407,null
129053897,TQS,Tres Esquinas (TQS),0.733333,-75.233333,null
129055990,TRA,Taramajima (TRA),24.65,124.7,null
129053273,TRB,Turbo (TRB),8.078333,-76.748056,null
128667369,TRC,Torreon (TRC),25.568333,-103.410833,null
128667448,TRD,Trondheim (TRD),63.45,10.933333,null
128667694,TRE,Tiree (TRE),56.500556,-6.871389,null
128667636,TRF,Oslo Torp (TRF),59.183333,10.266667,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""0""}"
128667169,TRG,Tauranga (TRG),-37.670833,176.194444,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""1""}"
129056155,TRH,Trona (TRH),35.812778,-117.325833,null
95674301,TRI,Tri-Cities (TRI),36.478448,-82.405701,null
129052324,TRJ,Tarakbits (TRJ),-5.616667,141.05,null
95673904,TRK,Tarakan (TRK),3.327222,117.565278,null
129055992,TRL,Terrell (TRL),32.735833,-96.275,null
129054733,TRM,Thermal (TRM),33.6278,-116.16056,null
95673580,TRN,Turin (TRN),45.1965208,7.6480601,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129057031,TRQ,Tarauaca (TRQ),-8.1,-70.75,null
129052424,TRR,Trincomalee (TRR),8.539028,81.181389,null
95566283,TRS,Trieste (TRS),45.833333,13.466667,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
212457215,TRT,Toraja (TRT),-3.185833,119.91775,null
104120400,TRU,Trujillo (TRU),-8.09,-79.115,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}"
128669077,TRV,Thiruvananthapuram (TRV),8.479722,76.919722,null
128668511,TRW,Bonriki International (TRW),1.383113,173.146591,null
129053896,TRX,Trenton (TRX),40.083333,-93.616667,null
129055296,TRY,Tororo (TRY),0.7,34.183333,null
95673567,TRZ,Tiruchirapalli (TRZ),10.765,78.713333,null
104120388,TSA,Taipei Sung Shan (TSA),25.066667,121.516667,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129053272,TSB,Tsumeb (TSB),-19.266667,17.733333,null
129056154,TSC,Taisha (TSC),-2.383333,-77.5,null
129052323,TSD,Tshipise (TSD),-22.616667,30.166667,null
95565075,TSF,Venice Treviso (TSF),45.6484,12.194422,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129054732,TSG,Tanacross (TSG),63.35,-143.5,null
129055257,TSH,Tshikapa (TSH),-6.441111,20.797222,null
129057601,TSI,Tsili Tsili (TSI),-6.85,146.35,null
128667725,TSJ,Tsushima (TSJ),34.285982884637434,129.32609704318924,null
129057208,TSK,Taskul (TSK),-2.566667,150.416667,null
129057207,TSL,Tamuin (TSL),21.983333,-98.75,null
129055991,TSM,Taos (TSM),36.459167,-105.675278,null
128669079,TSN,Tianjin (TSN),39.118889,117.346944,null
129053466,TSO,Isles Of Scilly Tresco (TSO),49.9456,-6.3314,null
129057030,TSP,Tehachapi (TSP),35.1375,-118.441667,null
129052508,TSQ,Torres (TSQ),-29.3325,-49.746111,null
95673890,TSR,Timisoara (TSR),45.816667,21.333333,null
95674046,TST,Trang (TST),7.5,99.616667,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129053895,TSU,Tabiteuea South (TSU),-1.474418,175.064609,null
95674140,TSV,Townsville (TSV),-19.25,146.766667,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
129055295,TSW,Tsewi (TSW),-6.966667,146.033333,null
129053271,TSX,Tanjung Santan (TSX),-0.083333,117.433333,null
129056153,TSY,Tasikmalaya (TSY),-7.3,108.2,null
129052322,TSZ,Tsetserleg (TSZ),47.733333,101.766667,null
128669080,TTA,Tan Tan (TTA),28.44819,-11.16135,null
129054731,TTB,Tortoli Arbatax (TTB),39.916667,9.683333,null
129057600,TTC,Taltal (TTC),-25.517778,-70.422222,null
129053465,TTD,Troutdale (TTD),45.54929,-122.39815,null
128667692,TTE,Ternate (TTE),0.8,127.4,null
129056893,TTG,Tartagal (TTG),-22.533333,-63.833333,null
129052507,TTH,Thumrait (TTH),17.633333,54,null
129057205,TTI,Tetiaroa Is (TTI),-17.083333,-149.5,null
128669081,TTJ,Tottori (TTJ),35.526667,134.170278,null
129053894,TTL,Turtle Island (TTL),-16.833333,179,null
129055294,TTM,Tablon De Tamara (TTM),5.716667,-72.1,null
95673448,TTN,Philadelphia Trenton-Mercer (TTN),40.278056,-74.8125,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129053270,TTO,Britton (TTO),45.81662,-97.74483,null
128667635,TTQ,Tortuquero (TTQ),10.566667,-83.516667,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""1""}"
129052423,TTR,Tana Toraja (TTR),-3.416667,119.916667,null
129056152,TTS,Tsaratanana (TTS),-16.733333,47.6,null
104120385,TTT,Taitung (TTT),22.75,121.1,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}"
128667048,TTU,Tetuan S. Ramel (TTU),35.583333,-5.316667,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
128667168,TUA,Tulcan (TUA),0.8,-77.716667,null
128669082,TUB,Tubuai (TUB),-23.35,-149.466667,null
128667724,TUC,Tucuman (TUC),-26.840833,-65.105,null
129052321,TUD,Tambacounda (TUD),13.736111,-13.658333,null
129055989,TUE,Tupile (TUE),9.5725,-79.487222,null
110608996,TUF,Tours (TUF),47.428333,0.7275,null
128669084,TUG,Tuguegarao (TUG),17.641111,121.731667,null
129057599,TUH,Tullahoma Arnold AFS (TUH),35.366667,-86.216667,null
128667367,TUI,Turaif (TUI),31.695,38.631667,null
129053464,TUJ,Tum (TUJ),5.833333,35.566667,null
128667447,TUK,Turbat (TUK),25.983333,63.066667,null
95673811,TUL,Tulsa International (TUL),36.197778,-95.889722,null
129052506,TUM,Tumut (TUM),-35.3,148.216667,null
95673642,TUN,Tunis Carthage (TUN),36.851111,10.227222,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
128667049,TUO,Taupo (TUO),-38.742222,176.083889,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""1""}"
128667368,TUP,Tupelo (TUP),34.258889,-88.767222,null
129057204,TUQ,Tougan (TUQ),13,-3,null
128667690,TUR,Tucurui (TUR),-3.7,-49.733333,null
95673731,TUS,Tucson International (TUS),32.107297,-110.928955,null
129053893,TUT,Tauta (TUT),-5.5,145.566667,null
128669085,TUU,Tabuk (TUU),28.372222,36.625278,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""0""}"
129055293,TUV,Tucupita (TUV),9.091667,-62.05,null
129053269,TUW,Tubala (TUW),8.833333,-77.666667,null
129054730,TUX,Tumbler Ridge (TUX),55.1,-121.083333,null
129056151,TUZ,Tucuma (TUZ),-21.883333,-50.5,null
129052320,TVA,Morafenobe (TVA),-17.849444,44.919167,null
104120288,TVC,Traverse City (TVC),44.74,-85.585833,null
128667633,TVF,Thief River Falls (TVF),48.066111,-96.185,null
129055988,TVI,Thomasville (TVI),30.9025,-83.880556,null
129054729,TVL,South Lake Tahoe (TVL),38.894167,-119.994444,null
128667047,TVS,Tangshan (TVS),39.724,117.99345,null
128667167,TVU,Taveuni (TVU),-16.69079,-179.87683,null
128669086,TVY,Dawe (TVY),14.1,98.2,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}"
128668509,TWA,Twin Hills (TWA),59.07556,-160.27278,null
200525984,TWC,Tangwangcheng (TWC),39.880556,78.99,null
129052505,TWD,Port Townsend (TWD),48.04981,-122.80128,null
129057203,TWE,Taylor (TWE),65.733333,-164.85,null
95674427,TWF,Twin Falls (TWF),42.481944,-114.486668,null
129053892,TWH,Catalina Island Two Harbors (TWH),33.425,-118.508333,null
129055292,TWN,Tewantin (TWN),-26.4,153.05,null
129053268,TWP,Torwood (TWP),-17.366667,143.75,null
128669087,TWT,Sanga-Sanga (TWT),5.046945,119.74306,null
128669078,TWU,Tawau (TWU),4.31337,118.12195,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""1""}"
129056150,TWY,Tawa (TWY),-7.266667,146.066667,null
129052319,TWZ,Mount Cook Pukaki / Twizel (TWZ),-44.234167,170.117222,null
158829145,TXE,Rembele (TXE),4.720833,96.849444,null
129055987,TXF,Teixeira de Freitas (TXF),-7.133333,-37.183333,null
128667723,TXK,Texarkana (TXK),33.456389,-93.989167,null
129054728,TXM,Teminabuan (TXM),-1.433333,132.016667,null
104120244,TXN,Tunxi (TXN),29.733333,118.3,null
129057597,TXR,Tanbar (TXR),-25.85,141.916667,null
129056891,TXU,Tabou (TXU),4.433333,-7.366667,null
129057598,TYA,Tula (TYA),54.2,37.616667,null
129053462,TYB,Tibooburra (TYB),-29.456944,142.062222,null
129056890,TYD,Tynda (TYD),55.283333,124.733333,null
129052504,TYE,Tyonek (TYE),61.016667,-151.333333,null
129054828,TYF,Torsby Fryklanda (TYF),60.133333,13,null
129057202,TYG,Thylungra (TYG),-26.098611,143.455556,null
129053039,TYL,Talara (TYL),-4.564722,-81.252778,null
129055291,TYM,Staniel Cay (TYM),24.15,-76.433333,null
128668510,TYN,Taiyuan (TYN),37.75,112.616667,null
129053267,TYP,Tobermorey (TYP),-22.283333,137.966667,null
128669088,TYR,Tyler (TYR),32.354722,-95.398889,null
95674077,TYS,Knoxville (TYS),35.812222,-83.9925,null
129056149,TYT,Treinta-y-Tres (TYT),-33.266667,-54.283333,null
129052318,TYZ,Taylor (TYZ),34.45532,-110.11123,null
129052792,TZA,Belize City Municipal (TZA),17.516063,-88.194702,null
128667366,TZL,Tuzla (TZL),44.409722,18.709167,null
129055986,TZM,Tizimin (TZM),21.166667,-88.15,null
129055552,TZN,Congo Town (TZN),24.165,-77.585278,null
128667446,TZX,Trabzon (TZX),40.998611,39.776389,null
129057417,UAB,Adana-Incirlik Airbase (UAB),37.000278,35.418333,null
129052982,UAC,San Luis Rio Colorado (UAC),32.45,-114.8,null
129054727,UAE,Mount Aue (UAE),-6.233333,144.65,null
128667688,UAH,Ua Huka (UAH),-8.935281722527112,-139.55500008926168,null
129057596,UAI,Suai (UAI),-9.3,125.283333,null
128669089,UAK,Narsarsuaq (UAK),61.160556,-45.426111,null
129053463,UAL,Luau (UAL),-11,22.5,null
129051934,UAM,Guam Anderson AFB (UAM),13.466667,144.766667,null
128669083,UAP,Ua Pou (UAP),-9.346953260366659,-140.07978945551184,null
128667631,UAQ,San Juan (UAQ),-31.571389,-68.418333,null
200525985,UAR,Bouarfa (UAR),32.518889,-1.9775,null
128667046,UAS,Samburu (UAS),0.5396906077915193,37.530766324652994,null
129053461,UAX,Uaxactun (UAX),17.393889,-89.632778,null
95673699,UBA,Uberaba (UBA),-19.776389,-47.958333,null
129053038,UBB,Mabuiag Island (UBB),-9.95,142.183333,null
129052503,UBI,Buin (UBI),-6.716667,155.7,null
128667166,UBJ,Yamaguchi Ube (UBJ),33.925833,131.274444,null
205421011,UBN,Chinggis Khaan (UBN),47.65,106.818889,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""1""}"
95674257,UBP,Ubon Ratchathani (UBP),15.248889,104.873611,null
129056889,UBR,Ubrub (UBR),-3.666667,140.85,null
129053890,UBS,Columbus Lowndes County (UBS),33.466667,-88.383333,null
129055290,UBT,Ubatuba (UBT),-23.433333,-45.083333,null
129053266,UBU,Kalumburu (UBU),-14.3,126.65,null
129056148,UCA,Utica (UCA),43.141389,-75.380278,null
152712076,UCB,Ulanqab (UCB),41.13,113.106389,null
129052317,UCC,Yucca Flat (UCC),37,-116.05,null
129057201,UCE,Eunice (UCE),30.5,-92.416667,null
129053891,UCK,Lutsk (UCK),50.75,25.333333,null
129055985,UCN,Buchanan (UCN),5.95,-10.033333,null
128667370,UCT,Ukhta (UCT),63.566667,53.8,null
129054726,UCY,Union City (UCY),36.433333,-89.05,null
129057595,UDA,Undarra (UDA),-18.183333,144.6,null
129053460,UDD,Palm Springs Bermuda Dunes (UDD),33.735833,-116.267222,null
129056888,UDE,Uden Volkel (UDE),51.666667,5.616667,null
95673698,UDI,Uberlandia (UDI),-18.9,-48.233333,null
114126308,UDJ,Uzhgorod (UDJ),48.616667,22.283333,null
129052502,UDN,Udine (UDN),46.033333,13.183333,null
129057200,UDO,Udomxay (UDO),19.133333,103.816667,null
128669090,UDR,Udaipur (UDR),24.615,73.896111,null
129053889,UEE,Queenstown (UEE),-42.083333,145.55,null
128668508,UEL,Quelimane (UEL),-17.847222,36.865556,null
128669091,UEO,Kumejima (UEO),26.365278,126.719444,null
129055289,UER,Puertollano (UER),38.7,-4.116667,null
129053265,UES,Waukesha (UES),43.038333,-88.23,null
128667722,UET,Quetta (UET),30.253611,66.936111,null
128668397,UFA,Ufa (UFA),54.558128,55.86462,null
129056147,UGA,Bulgan (UGA),48.8,103.55,null
128668403,UGB,Pilot Point Ugashik Bay (UGB),57.424992,-157.742643,null
128669092,UGC,Urgench (UGC),41.65,60.533333,null
128667365,UGI,Uganik (UGI),57.730278,-153.320556,null
129052316,UGN,Waukegan (UGN),42.42197,-87.86785,null
129055984,UGO,Uige (UGO),-7.816667,15.15,null
129057594,UGS,Ugashik (UGS),57.533333,-157.416667,null
129056823,UGT,Umnugobitour (UGT),43.752778,104.127778,null
129053459,UGU,Zugapa (UGU),-3.733333,137.033333,null
129056887,UHE,Uherske Hradiste (UHE),49.066667,17.45,null
217597804,UHS,Aleksandrovsk-Sakhalinskiy (UHS),50.878649165147316,142.17687138743568,null
128667445,UIB,Quibdo (UIB),5.680278,-76.642778,null
128667686,UIH,Qui Nhon (UIH),13.955,109.042,null
128669093,UII,Utila (UII),16.091667,-86.8875,null
129052501,UIK,Ust-Ilimsk (UIK),58.133333,102.55,null
129057199,UIL,Quillayute (UIL),47.9,-124.633333,null
128667629,UIN,Quincy (UIN),39.944167,-91.197222,null
95673467,UIO,Quito (UIO),-0.137778,-78.486111,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""1""}"
128667045,UIP,Quimper (UIP),47.974444,-4.170833,null
129052019,UIQ,Quine Hill (UIQ),-17,168.166667,null
129053264,UIR,Quirindi (UIR),-31.5,150.516667,null
129056146,UIT,Jaluit Island (UIT),5.833333,169.616667,null
129054725,UIZ,Utica (UIZ),42.616667,-83.05,null
129052315,UJE,Ujae Island (UJE),8.928278369130128,165.7625815565505,null
129054827,UKA,Ukunda (UKA),-4.3,39.566667,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}"
128667165,UKB,Kobe (UKB),34.63541334563468,135.2250383159125,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
217946656,UKE,Utkela (UKE),20.097206588288223,83.18357391032369,null
133170120,UKG,Ust-Kuyga (UKG),70.011111,135.646667,null
186837499,UKH,Mukhaizna (UKH),19.388333,56.399167,null
129055983,UKI,Ukiah (UKI),39.126667,-123.2,null
114119958,UKK,Ust-Kamenogorsk (UKK),50.033333,82.5,null
129054724,UKN,Waukon (UKN),43.266667,-91.483333,null
129057593,UKR,Mukeiras (UKR),13.933333,45.683333,null
129053458,UKT,Quakertown (UKT),40.433333,-75.35,null
129056886,UKU,Nuku (UKU),-3.683333,142.466667,null
128668507,UKX,Ust-Kut (UKX),56.85,105.733333,null
129052791,ULA,San Julian (ULA),-49.316667,-67.666667,null
128669095,ULB,Ulei (ULB),-16.416667,168.333333,null
129055288,ULC,Santiago Los Cerrillos (ULC),-33.489722,-70.694722,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}"
128667721,ULD,Ulundi (ULD),-28.283333,31.433333,null
129053888,ULE,Sule (ULE),-4.933333,151.266667,null
128669096,ULG,Ulgit (ULG),48.992686,89.920415,null
128667364,ULH,AlUla (ULH),26.63333,37.916667,null
129057198,ULI,Ulithi (ULI),10.01994,139.78927,null
129055551,ULK,Lensk (ULK),60.720556,114.825833,null
129052980,ULL,Mull (ULL),56.45,-6,null
129053887,ULM,New Ulm (ULM),44.321389,-94.500556,null
128667684,ULO,Ulaangom (ULO),49.9711,92.081215,null
128669097,ULP,Quilpie (ULP),-26.633333,144.3,null
129055287,ULQ,Tulua (ULQ),4.097222,-76.229167,null
129053263,ULS,Mulatos (ULS),8.65,-76.75,null
129053668,ULU,Gulu (ULU),2.783333,32.3,null
128668955,ULV,Ulyanovsk Baratayevka (ULV),54.268333,48.22666,null
129056145,ULX,Ulusaba (ULX),-24.783333,31.35,null
129051933,ULY,Ulyanovsk (ULY),54.401017,48.802656,null
128667627,ULZ,Uliastai (ULZ),47.75,96.85,null
129052314,UMA,Punta De Maisi (UMA),20.243056,-74.147222,null
216771482,UMB,Kalumbila (UMB),-12.250625297591466,25.437723426220135,null
129054723,UMC,Umba (UMC),-7.016667,145.966667,null
95674284,UME,Umea (UME),63.793611,20.284444,null
129057592,UMI,Quincemil (UMI),-13.25,-70.666667,null
129053457,UMM,Summit (UMM),63.316667,-149.316667,null
129056885,UMR,Woomera (UMR),-31.15,136.816667,null
133170114,UMS,Ust-Maya (UMS),60.358056,134.437778,null
129052499,UMT,Umiat (UMT),69.416667,-152.333333,null
129057197,UMU,Umuarama (UMU),-23.798333,-53.313333,null
129053886,UMY,Sumy (UMY),50.933333,34.783333,null
129055286,UNA,Una (UNA),-15.353333,-38.997222,null
129053262,UNC,Unguia (UNC),8.033333,-77.083333,null
129055537,UND,Kunduz (UND),36.660556,68.909167,null
129056144,UNE,Qachas Nek (UNE),-30.1117,28.6719,null
128667164,UNG,Kiunga (UNG),-6.116667,141.291667,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""1""}"
129054722,UNI,Union Island (UNI),12.600138488632837,-61.4121139205036,null
128668506,UNK,Unalakleet (UNK),63.884722,-160.793889,null
95674160,UNN,Ranong (UNN),9.776562,98.587532,null
129057591,UNR,Underkhaan (UNR),47.316667,110.666667,null
129053456,UNS,Umnak Island Umnak (UNS),53.25,-168.333333,null
129056884,UNT,Unst Shetland Is (UNT),60.766667,-0.85,null
129052498,UNU,Juneau (UNU),58.3,-134.416667,null
152712077,UOA,Moruroa Atoll (UOA),-21.809443,-138.813055,null
129054964,UOL,Buol (UOL),1.166667,121.433333,null
129057196,UON,Muong Sai (UON),20.7,101.983333,null
129053885,UOS,Sewanee (UOS),35.20397,-85.89859,null
129055285,UOX,University-Oxford (UOX),34.384444,-89.535,null
129053261,UPA,Punta Alegre (UPA),22.383333,-78.816667,null
129054494,UPB,Playa Baracoa (UPB),23.032778,-82.579444,null
129052018,UPF,Pforheim (UPF),48.866667,8.683333,null
95673479,UPG,Makassar (UPG),-5.066667,119.55,null
129055981,UPL,Upala (UPL),10.783333,-85.033333,null
128669099,UPN,Uruapan (UPN),19.411111,-102.047222,null
129055980,UPP,Upolu Point (UPP),20.268056,-155.8625,null
129057590,UPR,Upiara (UPR),-8.533333,142.633333,null
129053455,UPV,Upavon (UPV),51.3,-1.816667,null
129056883,UQE,Queen (UQE),58.876667,-158.431667,null
129055628,URA,Uralsk (URA),51.15,51.550001,null
129052497,URB,Urubupunga (URB),-20.783333,-51.566667,null
